"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.39","Peru "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.40","Puerto Rico "," AMRO",1,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.41","Saba "," AMRO ",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.42","Saint Barthlemy "," AMRO",1,1,1,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.43","Saint Kitts and Nevis "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.44","Saint Lucia "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.45","Saint Martin "," AMRO ",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.46","Saint Pierre and Miquelon "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.47","Saint Vincent and the Grenadines "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.48","Sint Eustatius "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.49","Sint Maarten "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.50","Suriname "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.51","Trinidad and Tobago "," AMRO",1,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.52","Turks and Caicos Islands "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.53","United States Virgin Islands "," AMRO",1,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.54","United States of America "," AMRO",1,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.55","Uruguay "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.56","Venezuela (Bolivarian Republic of) "," AMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.57","Anguilla "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.58","Antigua and Barbuda "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.59","Argentina "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.60","Aruba "," AMRO",1,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.61","Bahamas "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.62","Barbados "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.63","Belize "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.64","Bermuda "," AMRO",1,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.65","Bolivia (Plurinational State of) "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.66","Bonaire "," AMRO",1,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.67","Brazil "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.68","British Virgin Islands "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.69","Canada "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.70","Cayman Islands "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.71","Chile "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.72","Colombia "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.73","Costa Rica "," AMRO",0,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.74","Cuba "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.75","Curaao "," AMRO",0,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.76","Dominica "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.77","Dominican Republic "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.78","Ecuador "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.79","El Salvador "," AMRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.80","Falkland Islands (Malvinas) "," AMRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.81","French Guiana "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.82","Grenada "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.83","Guadeloupe "," AMRO",1,1,1,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.84","Guatemala "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.85","Guyana "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.86","Haiti "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.87","Honduras "," AMRO",1,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.88","Jamaica "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.89","Martinique "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.90","Mexico "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.91","Montserrat "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.92","Nicaragua "," AMRO",1,1,1,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.93","Panama "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.94","Paraguay "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.95","Peru "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.96","Puerto Rico "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.97","Saba "," AMRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.98","Saint Barthlemy "," AMRO",1,1,1,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.99","Saint Kitts and Nevis "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.100","Saint Lucia "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.101","Saint Martin "," AMRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.102","Saint Pierre and Miquelon "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.103","Saint Vincent and the Grenadines "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.104","Sint Eustatius "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.105","Sint Maarten "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.106","Suriname "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.107","Trinidad and Tobago "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.108","Turks and Caicos Islands "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.109","United States Virgin Islands "," AMRO",1,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.110","United States of America "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.111","Uruguay "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr0_day_high_freq_rect.txt.112","Venezuela (Bolivarian Republic of) "," AMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.1","Afghanistan "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.2","Bahrain "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.3","Djibouti "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.4","Egypt "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.5","Iran (Islamic Republic of) "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.6","Iraq "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.7","Jordan "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.8","Kuwait "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.9","Lebanon "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.10","Libya "," EMRO",0,1,1,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.11","Morocco "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.12","Oman "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.13","Pakistan "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.14","Qatar "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.15","Saudi Arabia "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.16","Somalia "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.17","Sudan "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.18","Syrian Arab Republic "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.19","Tunisia "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.20","United Arab Emirates "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.21","Yemen "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.22","occupied Palestinian territory including east Jerusalem "," EMRO",0,0,0,0,0,"BIC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.23","Afghanistan "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.24","Bahrain "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.25","Djibouti "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.26","Egypt "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.27","Iran (Islamic Republic of) "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.28","Iraq "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.29","Jordan "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.30","Kuwait "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.31","Lebanon "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.32","Libya "," EMRO",0,1,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.33","Morocco "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.34","Oman "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.35","Pakistan "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.36","Qatar "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.37","Saudi Arabia "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.38","Somalia "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.39","Sudan "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.40","Syrian Arab Republic "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.41","Tunisia "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.42","United Arab Emirates "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.43","Yemen "," EMRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr0_day_high_freq_rect.txt.44","occupied Palestinian territory including east Jerusalem "," EMRO",0,0,0,0,0,"SC",0,"none","none"
